Tick;Step;Rule;speed;0_Position;1_Position;ID
103;103;;1.5;195;73;6a51b22d-3640-40f2-91e3-95587ea6605a
103;103;;1.5;221;81;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
103;103;;1.5;227;99;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
103;103;;1.5;221;81;0193dabb-4810-4d11-842b-6ba905240ebb
103;103;;1.5;101;52;b7fd22e4-83af-4875-99e4-a04860578d25
103;103;;1.5;103;54;b7779038-56d6-4363-929f-aef47f760de4
103;103;;1.5;100;52;596f26b4-de5f-4927-a4b7-43eb97bfb856
103;103;;1.5;171;67;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
103;103;;1.5;169;64;bdbbabf5-d97f-46bc-b016-9631c0123a39
103;103;;1.5;102;52;4fd36160-e387-4502-b545-41e9ecd02684
104;104;;1.5;196;74;6a51b22d-3640-40f2-91e3-95587ea6605a
104;104;;1.5;221;82;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
104;104;;1.5;227;100;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
104;104;;1.5;221;82;0193dabb-4810-4d11-842b-6ba905240ebb
104;104;;1.5;102;53;b7fd22e4-83af-4875-99e4-a04860578d25
104;104;;1.5;104;55;b7779038-56d6-4363-929f-aef47f760de4
104;104;;1.5;101;53;596f26b4-de5f-4927-a4b7-43eb97bfb856
104;104;;1.5;172;68;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
104;104;;1.5;170;65;bdbbabf5-d97f-46bc-b016-9631c0123a39
104;104;;1.5;103;53;4fd36160-e387-4502-b545-41e9ecd02684
105;105;;1.5;197;75;6a51b22d-3640-40f2-91e3-95587ea6605a
105;105;;1.5;221;83;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
105;105;;1.5;227;101;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
105;105;;1.5;221;83;0193dabb-4810-4d11-842b-6ba905240ebb
105;105;;1.5;103;54;b7fd22e4-83af-4875-99e4-a04860578d25
105;105;;1.5;105;56;b7779038-56d6-4363-929f-aef47f760de4
105;105;;1.5;102;54;596f26b4-de5f-4927-a4b7-43eb97bfb856
105;105;;1.5;173;69;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
105;105;;1.5;171;66;bdbbabf5-d97f-46bc-b016-9631c0123a39
105;105;;1.5;104;54;4fd36160-e387-4502-b545-41e9ecd02684
106;106;;1.5;198;76;6a51b22d-3640-40f2-91e3-95587ea6605a
106;106;;1.5;221;84;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
106;106;;1.5;227;102;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
106;106;;1.5;221;84;0193dabb-4810-4d11-842b-6ba905240ebb
106;106;;1.5;104;55;b7fd22e4-83af-4875-99e4-a04860578d25
106;106;;1.5;106;57;b7779038-56d6-4363-929f-aef47f760de4
106;106;;1.5;103;55;596f26b4-de5f-4927-a4b7-43eb97bfb856
106;106;;1.5;174;70;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
106;106;;1.5;172;67;bdbbabf5-d97f-46bc-b016-9631c0123a39
106;106;;1.5;105;55;4fd36160-e387-4502-b545-41e9ecd02684
107;107;;1.5;199;77;6a51b22d-3640-40f2-91e3-95587ea6605a
107;107;;1.5;221;85;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
107;107;;1.5;227;103;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
107;107;;1.5;221;85;0193dabb-4810-4d11-842b-6ba905240ebb
107;107;;1.5;105;56;b7fd22e4-83af-4875-99e4-a04860578d25
107;107;;1.5;107;58;b7779038-56d6-4363-929f-aef47f760de4
107;107;;1.5;104;56;596f26b4-de5f-4927-a4b7-43eb97bfb856
107;107;;1.5;175;71;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
107;107;;1.5;173;68;bdbbabf5-d97f-46bc-b016-9631c0123a39
107;107;;1.5;106;56;4fd36160-e387-4502-b545-41e9ecd02684
108;108;;1.5;200;78;6a51b22d-3640-40f2-91e3-95587ea6605a
108;108;;1.5;221;86;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
108;108;;1.5;227;104;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
108;108;;1.5;221;86;0193dabb-4810-4d11-842b-6ba905240ebb
108;108;;1.5;106;57;b7fd22e4-83af-4875-99e4-a04860578d25
108;108;;1.5;108;59;b7779038-56d6-4363-929f-aef47f760de4
108;108;;1.5;105;57;596f26b4-de5f-4927-a4b7-43eb97bfb856
108;108;;1.5;176;72;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
108;108;;1.5;174;69;bdbbabf5-d97f-46bc-b016-9631c0123a39
108;108;;1.5;107;57;4fd36160-e387-4502-b545-41e9ecd02684
109;109;;1.5;201;79;6a51b22d-3640-40f2-91e3-95587ea6605a
109;109;;1.5;221;87;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
109;109;;1.5;227;105;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
109;109;;1.5;221;87;0193dabb-4810-4d11-842b-6ba905240ebb
109;109;;1.5;107;58;b7fd22e4-83af-4875-99e4-a04860578d25
109;109;;1.5;109;60;b7779038-56d6-4363-929f-aef47f760de4
109;109;;1.5;106;58;596f26b4-de5f-4927-a4b7-43eb97bfb856
109;109;;1.5;177;73;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
109;109;;1.5;175;70;bdbbabf5-d97f-46bc-b016-9631c0123a39
109;109;;1.5;108;58;4fd36160-e387-4502-b545-41e9ecd02684
110;110;;1.5;202;80;6a51b22d-3640-40f2-91e3-95587ea6605a
110;110;;1.5;221;88;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
110;110;;1.5;227;106;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
110;110;;1.5;221;88;0193dabb-4810-4d11-842b-6ba905240ebb
110;110;;1.5;108;59;b7fd22e4-83af-4875-99e4-a04860578d25
110;110;;1.5;110;61;b7779038-56d6-4363-929f-aef47f760de4
110;110;;1.5;107;59;596f26b4-de5f-4927-a4b7-43eb97bfb856
110;110;;1.5;178;74;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
110;110;;1.5;176;71;bdbbabf5-d97f-46bc-b016-9631c0123a39
110;110;;1.5;109;59;4fd36160-e387-4502-b545-41e9ecd02684
111;111;;1.5;203;81;6a51b22d-3640-40f2-91e3-95587ea6605a
111;111;;1.5;221;89;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
111;111;;1.5;227;107;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
111;111;;1.5;221;89;0193dabb-4810-4d11-842b-6ba905240ebb
111;111;;1.5;109;60;b7fd22e4-83af-4875-99e4-a04860578d25
111;111;;1.5;111;62;b7779038-56d6-4363-929f-aef47f760de4
111;111;;1.5;108;60;596f26b4-de5f-4927-a4b7-43eb97bfb856
111;111;;1.5;179;75;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
111;111;;1.5;177;72;bdbbabf5-d97f-46bc-b016-9631c0123a39
111;111;;1.5;110;60;4fd36160-e387-4502-b545-41e9ecd02684
112;112;;1.5;204;82;6a51b22d-3640-40f2-91e3-95587ea6605a
112;112;;1.5;221;90;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
112;112;;1.5;227;108;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
112;112;;1.5;221;90;0193dabb-4810-4d11-842b-6ba905240ebb
112;112;;1.5;110;61;b7fd22e4-83af-4875-99e4-a04860578d25
112;112;;1.5;112;63;b7779038-56d6-4363-929f-aef47f760de4
112;112;;1.5;109;61;596f26b4-de5f-4927-a4b7-43eb97bfb856
112;112;;1.5;180;76;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
112;112;;1.5;178;73;bdbbabf5-d97f-46bc-b016-9631c0123a39
112;112;;1.5;111;61;4fd36160-e387-4502-b545-41e9ecd02684
113;113;;1.5;205;83;6a51b22d-3640-40f2-91e3-95587ea6605a
113;113;;1.5;221;91;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
113;113;;1.5;227;109;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
113;113;;1.5;221;91;0193dabb-4810-4d11-842b-6ba905240ebb
113;113;;1.5;111;62;b7fd22e4-83af-4875-99e4-a04860578d25
113;113;;1.5;113;64;b7779038-56d6-4363-929f-aef47f760de4
113;113;;1.5;110;62;596f26b4-de5f-4927-a4b7-43eb97bfb856
113;113;;1.5;181;77;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
113;113;;1.5;179;74;bdbbabf5-d97f-46bc-b016-9631c0123a39
113;113;;1.5;112;62;4fd36160-e387-4502-b545-41e9ecd02684
114;114;;1.5;206;84;6a51b22d-3640-40f2-91e3-95587ea6605a
114;114;;1.5;221;92;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
114;114;;1.5;227;110;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
114;114;;1.5;221;92;0193dabb-4810-4d11-842b-6ba905240ebb
114;114;;1.5;112;63;b7fd22e4-83af-4875-99e4-a04860578d25
114;114;;1.5;114;65;b7779038-56d6-4363-929f-aef47f760de4
114;114;;1.5;111;63;596f26b4-de5f-4927-a4b7-43eb97bfb856
114;114;;1.5;182;78;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
114;114;;1.5;180;75;bdbbabf5-d97f-46bc-b016-9631c0123a39
114;114;;1.5;113;63;4fd36160-e387-4502-b545-41e9ecd02684
115;115;;1.5;207;85;6a51b22d-3640-40f2-91e3-95587ea6605a
115;115;;1.5;221;93;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
115;115;;1.5;227;111;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
115;115;;1.5;221;93;0193dabb-4810-4d11-842b-6ba905240ebb
115;115;;1.5;113;64;b7fd22e4-83af-4875-99e4-a04860578d25
115;115;;1.5;115;66;b7779038-56d6-4363-929f-aef47f760de4
115;115;;1.5;112;64;596f26b4-de5f-4927-a4b7-43eb97bfb856
115;115;;1.5;183;79;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
115;115;;1.5;181;76;bdbbabf5-d97f-46bc-b016-9631c0123a39
115;115;;1.5;114;64;4fd36160-e387-4502-b545-41e9ecd02684
116;116;;1.5;208;86;6a51b22d-3640-40f2-91e3-95587ea6605a
116;116;;1.5;221;94;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
116;116;;1.5;227;112;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
116;116;;1.5;221;94;0193dabb-4810-4d11-842b-6ba905240ebb
116;116;;1.5;114;65;b7fd22e4-83af-4875-99e4-a04860578d25
116;116;;1.5;116;67;b7779038-56d6-4363-929f-aef47f760de4
116;116;;1.5;113;65;596f26b4-de5f-4927-a4b7-43eb97bfb856
116;116;;1.5;184;80;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
116;116;;1.5;182;77;bdbbabf5-d97f-46bc-b016-9631c0123a39
116;116;;1.5;115;65;4fd36160-e387-4502-b545-41e9ecd02684
117;117;;1.5;209;87;6a51b22d-3640-40f2-91e3-95587ea6605a
117;117;;1.5;221;95;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
117;117;;1.5;227;113;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
117;117;;1.5;221;95;0193dabb-4810-4d11-842b-6ba905240ebb
117;117;;1.5;115;66;b7fd22e4-83af-4875-99e4-a04860578d25
117;117;;1.5;117;68;b7779038-56d6-4363-929f-aef47f760de4
117;117;;1.5;114;66;596f26b4-de5f-4927-a4b7-43eb97bfb856
117;117;;1.5;185;81;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
117;117;;1.5;183;78;bdbbabf5-d97f-46bc-b016-9631c0123a39
117;117;;1.5;116;66;4fd36160-e387-4502-b545-41e9ecd02684
118;118;;1.5;210;88;6a51b22d-3640-40f2-91e3-95587ea6605a
118;118;;1.5;221;96;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
118;118;;1.5;227;114;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
118;118;;1.5;221;96;0193dabb-4810-4d11-842b-6ba905240ebb
118;118;;1.5;116;67;b7fd22e4-83af-4875-99e4-a04860578d25
118;118;;1.5;118;69;b7779038-56d6-4363-929f-aef47f760de4
118;118;;1.5;115;67;596f26b4-de5f-4927-a4b7-43eb97bfb856
118;118;;1.5;186;82;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
118;118;;1.5;184;79;bdbbabf5-d97f-46bc-b016-9631c0123a39
118;118;;1.5;117;67;4fd36160-e387-4502-b545-41e9ecd02684
119;119;;1.5;211;89;6a51b22d-3640-40f2-91e3-95587ea6605a
119;119;;1.5;221;97;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
119;119;;1.5;227;115;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
119;119;;1.5;221;97;0193dabb-4810-4d11-842b-6ba905240ebb
119;119;;1.5;117;68;b7fd22e4-83af-4875-99e4-a04860578d25
119;119;;1.5;119;70;b7779038-56d6-4363-929f-aef47f760de4
119;119;;1.5;116;68;596f26b4-de5f-4927-a4b7-43eb97bfb856
119;119;;1.5;187;83;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
119;119;;1.5;185;80;bdbbabf5-d97f-46bc-b016-9631c0123a39
119;119;;1.5;118;68;4fd36160-e387-4502-b545-41e9ecd02684
120;120;;1.5;212;90;6a51b22d-3640-40f2-91e3-95587ea6605a
120;120;;1.5;221;98;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
120;120;;1.5;227;116;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
120;120;;1.5;221;98;0193dabb-4810-4d11-842b-6ba905240ebb
120;120;;1.5;118;69;b7fd22e4-83af-4875-99e4-a04860578d25
120;120;;1.5;120;71;b7779038-56d6-4363-929f-aef47f760de4
120;120;;1.5;117;69;596f26b4-de5f-4927-a4b7-43eb97bfb856
120;120;;1.5;188;84;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
120;120;;1.5;186;81;bdbbabf5-d97f-46bc-b016-9631c0123a39
120;120;;1.5;119;69;4fd36160-e387-4502-b545-41e9ecd02684
121;121;;1.5;213;91;6a51b22d-3640-40f2-91e3-95587ea6605a
121;121;;1.5;221;99;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
121;121;;1.5;227;117;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
121;121;;1.5;221;99;0193dabb-4810-4d11-842b-6ba905240ebb
121;121;;1.5;119;70;b7fd22e4-83af-4875-99e4-a04860578d25
121;121;;1.5;121;72;b7779038-56d6-4363-929f-aef47f760de4
121;121;;1.5;118;70;596f26b4-de5f-4927-a4b7-43eb97bfb856
121;121;;1.5;189;85;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
121;121;;1.5;187;82;bdbbabf5-d97f-46bc-b016-9631c0123a39
121;121;;1.5;120;70;4fd36160-e387-4502-b545-41e9ecd02684
122;122;;1.5;214;92;6a51b22d-3640-40f2-91e3-95587ea6605a
122;122;;1.5;221;100;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
122;122;;1.5;227;118;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
122;122;;1.5;221;100;0193dabb-4810-4d11-842b-6ba905240ebb
122;122;;1.5;120;71;b7fd22e4-83af-4875-99e4-a04860578d25
122;122;;1.5;122;73;b7779038-56d6-4363-929f-aef47f760de4
122;122;;1.5;119;71;596f26b4-de5f-4927-a4b7-43eb97bfb856
122;122;;1.5;190;86;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
122;122;;1.5;188;83;bdbbabf5-d97f-46bc-b016-9631c0123a39
122;122;;1.5;121;71;4fd36160-e387-4502-b545-41e9ecd02684
123;123;;1.5;215;93;6a51b22d-3640-40f2-91e3-95587ea6605a
123;123;;1.5;221;101;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
123;123;;1.5;227;119;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
123;123;;1.5;221;101;0193dabb-4810-4d11-842b-6ba905240ebb
123;123;;1.5;121;72;b7fd22e4-83af-4875-99e4-a04860578d25
123;123;;1.5;123;74;b7779038-56d6-4363-929f-aef47f760de4
123;123;;1.5;120;72;596f26b4-de5f-4927-a4b7-43eb97bfb856
123;123;;1.5;191;87;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
123;123;;1.5;189;84;bdbbabf5-d97f-46bc-b016-9631c0123a39
123;123;;1.5;122;72;4fd36160-e387-4502-b545-41e9ecd02684
124;124;;1.5;216;94;6a51b22d-3640-40f2-91e3-95587ea6605a
124;124;;1.5;221;102;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
124;124;;1.5;227;120;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
124;124;;1.5;221;102;0193dabb-4810-4d11-842b-6ba905240ebb
124;124;;1.5;122;73;b7fd22e4-83af-4875-99e4-a04860578d25
124;124;;1.5;124;75;b7779038-56d6-4363-929f-aef47f760de4
124;124;;1.5;121;73;596f26b4-de5f-4927-a4b7-43eb97bfb856
124;124;;1.5;192;88;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
124;124;;1.5;190;85;bdbbabf5-d97f-46bc-b016-9631c0123a39
124;124;;1.5;123;73;4fd36160-e387-4502-b545-41e9ecd02684
125;125;;1.5;217;95;6a51b22d-3640-40f2-91e3-95587ea6605a
125;125;;1.5;221;103;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
125;125;;1.5;227;121;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
125;125;;1.5;221;103;0193dabb-4810-4d11-842b-6ba905240ebb
125;125;;1.5;123;74;b7fd22e4-83af-4875-99e4-a04860578d25
125;125;;1.5;125;76;b7779038-56d6-4363-929f-aef47f760de4
125;125;;1.5;122;74;596f26b4-de5f-4927-a4b7-43eb97bfb856
125;125;;1.5;193;89;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
125;125;;1.5;191;86;bdbbabf5-d97f-46bc-b016-9631c0123a39
125;125;;1.5;124;74;4fd36160-e387-4502-b545-41e9ecd02684
126;126;;1.5;218;96;6a51b22d-3640-40f2-91e3-95587ea6605a
126;126;;1.5;221;104;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
126;126;;1.5;227;122;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
126;126;;1.5;221;104;0193dabb-4810-4d11-842b-6ba905240ebb
126;126;;1.5;124;75;b7fd22e4-83af-4875-99e4-a04860578d25
126;126;;1.5;126;77;b7779038-56d6-4363-929f-aef47f760de4
126;126;;1.5;123;75;596f26b4-de5f-4927-a4b7-43eb97bfb856
126;126;;1.5;194;90;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
126;126;;1.5;192;87;bdbbabf5-d97f-46bc-b016-9631c0123a39
126;126;;1.5;125;75;4fd36160-e387-4502-b545-41e9ecd02684
127;127;;1.5;218;97;6a51b22d-3640-40f2-91e3-95587ea6605a
127;127;;1.5;221;105;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
127;127;;1.5;227;123;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
127;127;;1.5;221;105;0193dabb-4810-4d11-842b-6ba905240ebb
127;127;;1.5;125;76;b7fd22e4-83af-4875-99e4-a04860578d25
127;127;;1.5;127;78;b7779038-56d6-4363-929f-aef47f760de4
127;127;;1.5;124;76;596f26b4-de5f-4927-a4b7-43eb97bfb856
127;127;;1.5;195;91;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
127;127;;1.5;193;88;bdbbabf5-d97f-46bc-b016-9631c0123a39
127;127;;1.5;126;76;4fd36160-e387-4502-b545-41e9ecd02684
128;128;;1.5;218;98;6a51b22d-3640-40f2-91e3-95587ea6605a
128;128;;1.5;221;106;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
128;128;;1.5;227;124;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
128;128;;1.5;221;106;0193dabb-4810-4d11-842b-6ba905240ebb
128;128;;1.5;126;77;b7fd22e4-83af-4875-99e4-a04860578d25
128;128;;1.5;128;79;b7779038-56d6-4363-929f-aef47f760de4
128;128;;1.5;125;77;596f26b4-de5f-4927-a4b7-43eb97bfb856
128;128;;1.5;196;92;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
128;128;;1.5;194;89;bdbbabf5-d97f-46bc-b016-9631c0123a39
128;128;;1.5;127;77;4fd36160-e387-4502-b545-41e9ecd02684
129;129;;1.5;218;99;6a51b22d-3640-40f2-91e3-95587ea6605a
129;129;;1.5;221;107;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
129;129;;1.5;227;125;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
129;129;;1.5;221;107;0193dabb-4810-4d11-842b-6ba905240ebb
129;129;;1.5;127;78;b7fd22e4-83af-4875-99e4-a04860578d25
129;129;;1.5;129;80;b7779038-56d6-4363-929f-aef47f760de4
129;129;;1.5;126;78;596f26b4-de5f-4927-a4b7-43eb97bfb856
129;129;;1.5;197;93;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
129;129;;1.5;195;90;bdbbabf5-d97f-46bc-b016-9631c0123a39
129;129;;1.5;128;78;4fd36160-e387-4502-b545-41e9ecd02684
130;130;;1.5;218;100;6a51b22d-3640-40f2-91e3-95587ea6605a
130;130;;1.5;221;108;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
130;130;;1.5;227;126;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
130;130;;1.5;221;108;0193dabb-4810-4d11-842b-6ba905240ebb
130;130;;1.5;128;79;b7fd22e4-83af-4875-99e4-a04860578d25
130;130;;1.5;130;81;b7779038-56d6-4363-929f-aef47f760de4
130;130;;1.5;127;79;596f26b4-de5f-4927-a4b7-43eb97bfb856
130;130;;1.5;198;94;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
130;130;;1.5;196;91;bdbbabf5-d97f-46bc-b016-9631c0123a39
130;130;;1.5;129;79;4fd36160-e387-4502-b545-41e9ecd02684
131;131;;1.5;218;101;6a51b22d-3640-40f2-91e3-95587ea6605a
131;131;;1.5;221;109;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
131;131;;1.5;227;127;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
131;131;;1.5;221;109;0193dabb-4810-4d11-842b-6ba905240ebb
131;131;;1.5;129;80;b7fd22e4-83af-4875-99e4-a04860578d25
131;131;;1.5;131;82;b7779038-56d6-4363-929f-aef47f760de4
131;131;;1.5;128;80;596f26b4-de5f-4927-a4b7-43eb97bfb856
131;131;;1.5;199;95;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
131;131;;1.5;197;92;bdbbabf5-d97f-46bc-b016-9631c0123a39
131;131;;1.5;130;80;4fd36160-e387-4502-b545-41e9ecd02684
132;132;;1.5;218;102;6a51b22d-3640-40f2-91e3-95587ea6605a
132;132;;1.5;221;110;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
132;132;;1.5;227;128;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
132;132;;1.5;221;110;0193dabb-4810-4d11-842b-6ba905240ebb
132;132;;1.5;130;81;b7fd22e4-83af-4875-99e4-a04860578d25
132;132;;1.5;132;83;b7779038-56d6-4363-929f-aef47f760de4
132;132;;1.5;129;81;596f26b4-de5f-4927-a4b7-43eb97bfb856
132;132;;1.5;200;96;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
132;132;;1.5;198;93;bdbbabf5-d97f-46bc-b016-9631c0123a39
132;132;;1.5;131;81;4fd36160-e387-4502-b545-41e9ecd02684
133;133;;1.5;218;103;6a51b22d-3640-40f2-91e3-95587ea6605a
133;133;;1.5;221;111;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
133;133;;1.5;227;129;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
133;133;;1.5;221;111;0193dabb-4810-4d11-842b-6ba905240ebb
133;133;;1.5;131;82;b7fd22e4-83af-4875-99e4-a04860578d25
133;133;;1.5;133;84;b7779038-56d6-4363-929f-aef47f760de4
133;133;;1.5;130;82;596f26b4-de5f-4927-a4b7-43eb97bfb856
133;133;;1.5;201;97;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
133;133;;1.5;199;94;bdbbabf5-d97f-46bc-b016-9631c0123a39
133;133;;1.5;132;82;4fd36160-e387-4502-b545-41e9ecd02684
134;134;;1.5;218;104;6a51b22d-3640-40f2-91e3-95587ea6605a
134;134;;1.5;221;112;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
134;134;;1.5;227;130;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
134;134;;1.5;221;112;0193dabb-4810-4d11-842b-6ba905240ebb
134;134;;1.5;132;83;b7fd22e4-83af-4875-99e4-a04860578d25
134;134;;1.5;134;85;b7779038-56d6-4363-929f-aef47f760de4
134;134;;1.5;131;83;596f26b4-de5f-4927-a4b7-43eb97bfb856
134;134;;1.5;202;98;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
134;134;;1.5;200;95;bdbbabf5-d97f-46bc-b016-9631c0123a39
134;134;;1.5;133;83;4fd36160-e387-4502-b545-41e9ecd02684
135;135;;1.5;218;105;6a51b22d-3640-40f2-91e3-95587ea6605a
135;135;;1.5;221;113;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
135;135;;1.5;227;131;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
135;135;;1.5;221;113;0193dabb-4810-4d11-842b-6ba905240ebb
135;135;;1.5;133;84;b7fd22e4-83af-4875-99e4-a04860578d25
135;135;;1.5;135;86;b7779038-56d6-4363-929f-aef47f760de4
135;135;;1.5;132;84;596f26b4-de5f-4927-a4b7-43eb97bfb856
135;135;;1.5;203;99;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
135;135;;1.5;201;96;bdbbabf5-d97f-46bc-b016-9631c0123a39
135;135;;1.5;134;84;4fd36160-e387-4502-b545-41e9ecd02684
136;136;;1.5;218;106;6a51b22d-3640-40f2-91e3-95587ea6605a
136;136;;1.5;221;114;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
136;136;;1.5;227;132;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
136;136;;1.5;221;114;0193dabb-4810-4d11-842b-6ba905240ebb
136;136;;1.5;134;85;b7fd22e4-83af-4875-99e4-a04860578d25
136;136;;1.5;136;87;b7779038-56d6-4363-929f-aef47f760de4
136;136;;1.5;133;85;596f26b4-de5f-4927-a4b7-43eb97bfb856
136;136;;1.5;204;100;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
136;136;;1.5;202;97;bdbbabf5-d97f-46bc-b016-9631c0123a39
136;136;;1.5;135;85;4fd36160-e387-4502-b545-41e9ecd02684
137;137;;1.5;218;107;6a51b22d-3640-40f2-91e3-95587ea6605a
137;137;;1.5;221;115;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
137;137;;1.5;227;133;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
137;137;;1.5;221;115;0193dabb-4810-4d11-842b-6ba905240ebb
137;137;;1.5;135;86;b7fd22e4-83af-4875-99e4-a04860578d25
137;137;;1.5;137;88;b7779038-56d6-4363-929f-aef47f760de4
137;137;;1.5;134;86;596f26b4-de5f-4927-a4b7-43eb97bfb856
